44.0,46.40300000143301,0.0
54.0,46.403000002006266,0.0
64.0,46.403000002808824,0.0
74.0,46.4030000039324,0.0
84.0,46.403000005505405,0.0
94.0,46.40300000770758,0.0
104.0,46.40300001079065,0.0
114.0,46.40300001510694,0.0
124.0,46.403000021149786,0.0
134.0,46.40300002960983,0.0
144.0,46.40300004145419,0.0
154.0,46.40300005803706,0.0
164.0,46.403000081254866,0.0
174.0,46.40300011376308,0.0
184.0,46.40300015927822,0.0
194.0,46.4030002229968,0.0
204.0,46.40300031219159,0.0
214.0,46.403000437244785,0.0
223.0,46.48475059698188,0.0
232.0,46.566500830096864,0.0
241.0,46.64825117297245,0.0
250.0,46.730001683340845,0.0
259.0,46.81175245834373,0.0
268.0,46.8935036635133,0.0
277.0,46.975255594260936,0.0
286.0,47.05700881212363,0.0
295.0,47.13876447754603,0.0
304.0,47.220525243054624,0.0
313.0,47.302297842656166,0.0
322.0,47.384101008691005,0.0
331.0,47.46599041896741,0.0
340.0,47.54813824246403,0.0
349.0,47.63108628899886,0.0
358.0,47.71654176383186,0.0
367.0,47.809826874659656,0.0
376.0,47.92720462813065,0.0
385.0,48.116981325026146,0.0
394.0,48.51744265682792,0.0
403.0,49.50617204763438,0.0
412.0,52.05185697893001,0.0
419.89904600982493,57.74718186400463,0.0
423.651753046237,66.09902856933144,0.0
422.8318559332358,75.37643339579895,0.0
418.9617898885964,84.0,0.0
413.99680808902565,92.0,0.0
409.34198914310883,99.73500389660302,0.0
405.4851580359137,107.76821994984999,0.0
402.5356625295659,116.82602290108042,0.0
400.8376977634792,126.34584732178948,0.0
400.14369091994627,135.8107222222221,0.0
400.0,145.0,0.0
400.1740270421849,135.60559090909118,0.0
400.9763516495996,126.09015200981308,0.0
402.91498834033865,117.02479968428943,0.0
406.27502548542145,108.67219995230893,0.0
411.3567430146795,100.78011206408328,0.0
418.0,93.76736877110548,0.0
425.0,88.38415327824899,0.0
433.0,83.60416903633673,0.0
442.0,79.30661782163493,0.0
451.0,75.66442377872127,0.0
460.0,72.48895748747381,0.0
469.0,69.66440163431652,0.0
478.0,67.11756195020038,0.0
487.0,64.80057410063642,0.0
496.0,62.68057221555531,0.0
505.0,60.733578466898955,0.0
514.0,58.9409768681159,0.0
523.0,57.287521830615646,0.0
532.0,55.76022450831788,0.0
541.0,54.34772470450606,0.0
550.0,53.03992481744856,0.0
559.0,51.8277633909561,0.0
568.0,50.70306329441017,0.0
577.0,49.65842083539086,0.0
586.0,48.68711855300801,0.0
595.0,47.78305285224235,0.0
604.0,46.940671856714964,0.0
613.0,46.15492094660894,0.0
622.0,45.421194483288986,0.0
631.0,44.73529274338689,0.0
640.0,44.093383358754835,0.0
649.0,43.49196671303011,0.0
658.0,42.927844841576324,0.0
667.0,42.39809344798789,0.0
676.0,41.90003670069472,0.0
685.0,41.43122451394164,0.0
694.0,40.98941205172996,0.0
703.0,40.57254122288163,0.0
712.0,40.178723961191736,0.0
721.0,39.80622710730629,0.0
730.0,39.45345872895762,0.0
739.0,39.11895573386243,0.0
748.0,38.801372645236185,0.0
757.0,38.49947142374593,0.0
766.0,38.212112232031615,0.0
775.0,37.93824504885462,0.0
784.0,37.6769020496471,0.0
793.0,37.427190678878915,0.0
802.0,37.18828734735278,0.0
